Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Abyss,MIBR,2Game Esports,13,9,9,6,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Jett,Yoru,Astra"
Bind,Surrenderers,Just Some Chill Girls,14,12,8,7,"Sova,Viper,Jett,Astra,Vyse","Raze,Viper,Brimstone,Skye,Gekko"
Bind,HEROIC Valkyries,Killer Kittensss,13,2,3,2,"Raze,Viper,Skye,Astra,Deadlock","Raze,Viper,Brimstone,Yoru,Fade"
Abyss,Formulation GC,FOKUS Sakura,6,13,2,8,"Cypher,Sova,Jett,Yoru,Astra","Breach,Cypher,Omen,Jett,Neon"
Ascent,ALTERNATE aTTaX Ruby,BLVKHVND,9,13,5,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,Antares Esports,Akave Esports,13,9,6,3,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Yoru,Astra,Vyse"
Pearl,MIBR,2Game Esports,13,11,8,7,"Sova,Killjoy,Jett,Astra,KAY/O","Sova,Killjoy,Reyna,Jett,Astra"
Haven,Surrenderers,Just Some Chill Girls,7,13,3,8,"Sova,Jett,Astra,Deadlock,Iso","Breach,Cypher,Sova,Omen,Neon"
Pearl,HEROIC Valkyries,Killer Kittensss,4,13,3,4,"Cypher,Sova,Astra,KAY/O,Neon","Killjoy,Astra,KAY/O,Neon,Fade"
Bind,Formulation GC,FOKUS Sakura,9,13,3,6,"Raze,Viper,Yoru,Astra,Fade","Raze,Viper,Brimstone,Skye,Yoru"
Pearl,ALTERNATE aTTaX Ruby,BLVKHVND,12,14,3,4,"Sova,Killjoy,Reyna,Yoru,Astra","Sova,Killjoy,Jett,Yoru,Astra"
Split,MIBR,2Game Esports,6,13,5,11,"Raze,Cypher,Skye,Astra,Deadlock","Raze,Viper,Omen,Jett,Skye"
Pearl,HEROIC Valkyries,Surrenderers,12,14,7,8,"Cypher,Sova,Astra,KAY/O,Neon","Killjoy,Phoenix,Jett,Astra,Fade"
Haven,FOKUS Sakura,BLVKHVND,13,10,3,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,ALTERNATE aTTaX Ruby,Formulation GC,8,13,1,5,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Yoru,Astra,Iso"
Abyss,HEROIC Valkyries,Surrenderers,12,14,9,10,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Jett,Astra,Deadlock,Iso"
Sunset,Killer Kittensss,Just Some Chill Girls,6,13,4,5,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,FOKUS Sakura,BLVKHVND,12,14,7,8,"Raze,Viper,Brimstone,Skye,Yoru","Raze,Viper,Brimstone,Skye,Deadlock"
Bind,ALTERNATE aTTaX Ruby,Formulation GC,12,14,3,4,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Viper,Yoru,Astra,Fade"
Ascent,Killer Kittensss,Just Some Chill Girls,6,13,2,3,"Sova,Killjoy,Omen,KAY/O,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Split,FOKUS Sakura,BLVKHVND,13,5,6,5,"Raze,Omen,Yoru,Astra,Fade","Raze,Cypher,Omen,Skye,Deadlock"
