Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Lotus,Paper Rex,ZETA DIVISION,13,8,11,7,"Omen,Jett,KAY/O,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,Paper Rex,ZETA DIVISION,9,13,7,8,"Omen,Jett,KAY/O,Fade,Clove","Sova,Killjoy,Omen,Jett,KAY/O"
Split,Gen.G Esports,Team Secret,12,14,3,4,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Lotus,Gen.G Esports,Team Secret,13,7,6,5,"Raze,Killjoy,Viper,Omen,Fade","Sova,Killjoy,Omen,Skye,Neon"
Sunset,Gen.G Esports,Team Secret,6,13,4,10,"Cypher,Sova,Omen,Jett,KAY/O","Breach,Cypher,Sova,Omen,Neon"
Icebox,LOUD,Leviatán,6,13,4,5,"Sova,Killjoy,Omen,KAY/O,Harbor","Sova,Killjoy,Viper,Jett,Harbor"
Lotus,LOUD,Leviatán,11,13,3,4,"Breach,Raze,Cypher,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Split,G2 Esports,KRÜ Esports,13,5,9,2,"Breach,Raze,Viper,Omen,Fade","Raze,Cypher,Viper,Omen,Skye"
Ascent,G2 Esports,KRÜ Esports,16,14,8,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,G2 Esports,KRÜ Esports,4,13,1,9,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Haven,ZETA DIVISION,TALON,13,8,7,3,"Breach,Sova,Killjoy,Omen,Neon","Breach,Killjoy,Astra,Neon,Iso"
Lotus,ZETA DIVISION,TALON,8,13,2,6,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Sova,Astra,Neon"
Ascent,ZETA DIVISION,TALON,13,6,4,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Phoenix,Sage,KAY/O,Clove"
Haven,DRX,DetonatioN FocusMe,13,2,10,0,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Ascent,DRX,DetonatioN FocusMe,6,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,DRX,DetonatioN FocusMe,13,7,6,5,"Killjoy,Viper,Jett,KAY/O,Clove","Sova,Killjoy,Viper,Jett,Harbor"
Lotus,Team Heretics,Gentle Mates,13,5,4,3,"Breach,Cypher,Omen,Neon,Fade","Cypher,Viper,Omen,Neon,Fade"
Icebox,Team Heretics,Gentle Mates,10,13,2,4,"Sova,Killjoy,Viper,Jett,KAY/O","Killjoy,Viper,Omen,KAY/O,Gekko"
Sunset,Team Heretics,Gentle Mates,13,7,8,3,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Omen,KAY/O,Neon"
Lotus,BBL Esports,Team Vitality,11,13,2,3,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Cypher,Omen,Fade"
Sunset,BBL Esports,Team Vitality,13,6,3,2,"Raze,Cypher,Omen,KAY/O,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,BBL Esports,Team Vitality,7,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Gen.G Esports,Global Esports,13,6,6,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Gen.G Esports,Global Esports,13,1,2,1,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Sunset,Paper Rex,Rex Regum Qeon,13,10,7,5,"Breach,Raze,Sage,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Ascent,Paper Rex,Rex Regum Qeon,7,13,5,6,"Cypher,Sova,Omen,Jett,Clove","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Paper Rex,Rex Regum Qeon,13,7,5,4,"Omen,Jett,KAY/O,Neon,Fade","Breach,Sova,Omen,Chamber,Neon"
Sunset,Team Liquid,Karmine Corp,13,2,10,0,"Viper,Sage,Omen,KAY/O,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Bind,Team Liquid,Karmine Corp,13,11,6,5,"Raze,Viper,Skye,Astra,Fade","Sova,Omen,Yoru,Fade,Harbor"
Icebox,KOI,Natus Vincere,13,6,7,1,"Killjoy,Viper,Jett,KAY/O,Gekko","Cypher,Sova,Viper,Jett,Gekko"
Split,KOI,Natus Vincere,13,10,9,7,"Breach,Raze,Viper,Omen,Fade","Raze,Cypher,Yoru,Astra,Fade"
Sunset,NRG Esports,KRÜ Esports,13,7,9,4,"Breach,Cypher,Omen,Neon,Fade","Raze,Cypher,Sova,Omen,KAY/O"
Ascent,NRG Esports,KRÜ Esports,13,8,7,3,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Split,NRG Esports,KRÜ Esports,8,13,3,7,"Breach,Cypher,Omen,Yoru,Neon","Raze,Cypher,Viper,Omen,Skye"
Split,MIBR,100 Thieves,6,13,2,3,"Raze,Viper,Omen,Jett,Skye","Breach,Raze,Viper,Astra,Fade"
Icebox,MIBR,100 Thieves,5,13,3,4,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Split,FUT Esports,Gentle Mates,13,4,3,2,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Yoru"
Sunset,FUT Esports,Gentle Mates,13,8,8,4,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sage,Omen,KAY/O,Neon"
Haven,Team Heretics,GIANTX,13,9,9,8,"Breach,Cypher,Omen,Neon,Iso","Breach,Sova,Killjoy,Omen,Neon"
Split,Team Heretics,GIANTX,13,15,8,9,"Breach,Cypher,Omen,Neon,Iso","Breach,Raze,Cypher,Omen,Jett"
Bind,Team Heretics,GIANTX,13,9,7,6,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Omen,Skye,Yoru"
Bind,LOUD,FURIA,9,13,4,7,"Brimstone,Omen,Skye,Neon,Gekko","Raze,Viper,Brimstone,Sage,Skye"
Icebox,LOUD,FURIA,10,13,5,6,"Killjoy,Omen,KAY/O,Harbor,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Haven,LOUD,FURIA,13,11,8,7,"Cypher,Viper,Omen,Skye,Neon","Breach,Killjoy,Omen,Neon,Gekko"
Sunset,Evil Geniuses,Leviatán,10,13,6,7,"Breach,Cypher,Omen,Neon,Fade","Breach,Cypher,Sova,Omen,Neon"
Icebox,Evil Geniuses,Leviatán,5,13,5,6,"Sova,Killjoy,Sage,Harbor,Clove","Sova,Killjoy,Viper,Jett,Harbor"
Split,Sentinels,Cloud9,13,8,6,2,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Haven,Sentinels,Cloud9,13,5,7,0,"Breach,Sova,Killjoy,Omen,Jett","Breach,Killjoy,Omen,Jett,Gekko"
Bind,NRG Esports,G2 Esports,8,13,5,9,"Raze,Viper,Brimstone,Sage,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Haven,NRG Esports,G2 Esports,7,13,3,8,"Omen,Yoru,Fade,Deadlock,Clove","Breach,Sova,Killjoy,Omen,Jett"
Icebox,DRX,TALON,13,5,12,5,"Killjoy,Viper,Jett,KAY/O,Clove","Sova,Killjoy,Harbor,Iso,Clove"
Haven,DRX,TALON,13,10,7,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Killjoy,Astra,Neon,Iso"
Ascent,DRX,TALON,11,13,8,9,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Phoenix,Sage,KAY/O,Clove"
Sunset,Paper Rex,DetonatioN FocusMe,13,8,5,4,"Breach,Raze,Sage,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Icebox,Paper Rex,DetonatioN FocusMe,13,4,10,2,"Killjoy,Viper,Sage,Jett,KAY/O","Sova,Killjoy,Viper,Jett,Harbor"
Haven,Leviatán,100 Thieves,13,4,3,2,"Breach,Cypher,Sova,Omen,Neon","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Leviatán,100 Thieves,13,10,5,4,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Sunset,LOUD,MIBR,13,9,7,6,"Breach,Cypher,Omen,Neon,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Lotus,LOUD,MIBR,11,13,6,7,"Cypher,Omen,Neon,Fade,Gekko","Raze,Killjoy,Viper,Omen,Fade"
Ascent,LOUD,MIBR,13,7,5,4,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Bleed Esports,Gen.G Esports,11,13,7,8,"Sova,Killjoy,Viper,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Gekko"
Sunset,Bleed Esports,Gen.G Esports,13,10,8,7,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,Bleed Esports,Gen.G Esports,6,13,6,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Global Esports,T1,8,13,6,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Global Esports,T1,8,13,4,5,"Breach,Cypher,Omen,Neon,Fade","Raze,Viper,Omen,Chamber,Fade"
Icebox,Global Esports,T1,13,10,6,5,"Killjoy,Viper,Sage,Jett,KAY/O","Viper,Jett,KAY/O,Chamber,Gekko"
Split,Sentinels,KRÜ Esports,13,10,8,6,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Lotus,Sentinels,KRÜ Esports,13,11,8,7,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Lotus,Evil Geniuses,FURIA,13,4,3,2,"Breach,Cypher,Omen,Neon,Fade","Breach,Cypher,Omen,KAY/O,Neon"
Bind,Evil Geniuses,FURIA,13,5,9,2,"Raze,Brimstone,Omen,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Sunset,ZETA DIVISION,Rex Regum Qeon,10,13,7,9,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Split,ZETA DIVISION,Rex Regum Qeon,8,13,6,7,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Omen,Jett,Skye"
Sunset,TALON,DetonatioN FocusMe,13,10,6,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Omen,Gekko"
Lotus,TALON,DetonatioN FocusMe,13,7,7,2,"Breach,Cypher,Sova,Astra,Neon","Breach,Cypher,Omen,Neon,Deadlock"
Lotus,FNATIC,Karmine Corp,13,8,8,4,"Raze,Killjoy,Viper,Omen,Fade","Cypher,Sova,Omen,Yoru,Fade"
Haven,FNATIC,Karmine Corp,13,3,4,3,"Cypher,Sova,Omen,Yoru,Iso","Killjoy,Viper,Yoru,Harbor,Gekko"
Split,KOI,Gentle Mates,11,13,6,7,"Breach,Raze,Viper,Omen,Fade","Breach,Raze,Cypher,Omen,Yoru"
Sunset,KOI,Gentle Mates,11,13,7,8,"Raze,Cypher,Sova,Omen,KAY/O","Cypher,Sage,Omen,KAY/O,Neon"
Ascent,Natus Vincere,GIANTX,8,13,3,7,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,Natus Vincere,GIANTX,9,13,4,5,"Breach,Raze,Killjoy,Brimstone,Gekko","Killjoy,Omen,Skye,Neon,Fade"
Ascent,BBL Esports,Team Liquid,13,5,7,0,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Iso"
Lotus,BBL Esports,Team Liquid,13,6,6,5,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Cypher,Omen,Fade"
Lotus,FNATIC,Team Vitality,13,7,8,3,"Raze,Killjoy,Viper,Omen,Fade","Cypher,Omen,Neon,Fade,Gekko"
Icebox,FNATIC,Team Vitality,6,13,3,4,"Sova,Killjoy,Viper,Reyna,Gekko","Sova,Killjoy,Viper,Gekko,Iso"
Haven,FNATIC,Team Vitality,13,6,9,3,"Cypher,Sova,Omen,Yoru,Iso","Sova,Killjoy,Omen,Neon,Iso"
Split,Team Heretics,FUT Esports,13,6,4,3,"Breach,Cypher,Omen,Neon,Iso","Breach,Raze,Cypher,Omen,Gekko"
Sunset,Team Heretics,FUT Esports,13,10,7,6,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Gekko"
Icebox,KOI,GIANTX,14,12,9,8,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Sunset,KOI,GIANTX,13,5,7,0,"Raze,Cypher,Sova,Omen,KAY/O","Breach,Raze,Cypher,Omen,Gekko"
Lotus,G2 Esports,Cloud9,13,8,4,0,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Cypher,Omen,Gekko"
Icebox,G2 Esports,Cloud9,5,13,3,10,"Sova,Killjoy,Viper,Harbor,Gekko","Sova,Killjoy,Viper,Reyna,Gekko"
Ascent,G2 Esports,Cloud9,13,11,4,3,"Sova,Killjoy,Omen,KAY/O,Neon","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Team Secret,T1,14,12,9,8,"Killjoy,Viper,Jett,KAY/O,Gekko","Viper,KAY/O,Chamber,Gekko,Iso"
Split,Team Secret,T1,13,6,7,1,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Omen,Skye,Chamber"
Haven,Team Secret,T1,10,13,4,6,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Sunset,DRX,Rex Regum Qeon,12,14,4,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Raze,Cypher,Omen,Gekko"
Split,DRX,Rex Regum Qeon,12,14,3,4,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Omen,Jett,Skye"
Icebox,LOUD,Evil Geniuses,11,13,5,6,"Killjoy,Viper,Omen,KAY/O,Gekko","Sova,Killjoy,Harbor,Iso,Clove"
Sunset,LOUD,Evil Geniuses,6,13,0,6,"Breach,Cypher,Omen,Neon,Gekko","Breach,Cypher,Omen,Neon,Fade"
Lotus,LOUD,Evil Geniuses,13,7,7,6,"Cypher,Omen,Neon,Fade,Gekko","Breach,Cypher,Omen,Fade,Iso"
Haven,FURIA,100 Thieves,16,14,11,10,"Breach,Killjoy,Omen,Neon,Gekko","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,FURIA,100 Thieves,14,12,7,6,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Jett,Gekko"
Ascent,DetonatioN FocusMe,ZETA DIVISION,13,10,7,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,DetonatioN FocusMe,ZETA DIVISION,13,9,7,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Haven,DetonatioN FocusMe,ZETA DIVISION,7,13,3,8,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Sunset,Global Esports,Bleed Esports,13,6,6,5,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Sova,Omen,KAY/O"
Lotus,Global Esports,Bleed Esports,13,6,9,3,"Breach,Cypher,Omen,Neon,Fade","Raze,Cypher,Viper,Omen,Fade"
Sunset,Sentinels,NRG Esports,14,12,10,9,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,Sentinels,NRG Esports,13,8,8,4,"Raze,Cypher,Omen,Fade,Deadlock","Breach,Cypher,Neon,Gekko,Clove"
Icebox,MIBR,Leviatán,7,13,3,4,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Ascent,MIBR,Leviatán,9,13,6,7,"Sova,Killjoy,Omen,Yoru,Iso","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Paper Rex,DRX,13,5,10,3,"Killjoy,Viper,Sage,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Clove"
Haven,Paper Rex,DRX,8,13,7,8,"Killjoy,Omen,Yoru,Fade,Iso","Cypher,Sova,Omen,Jett,Clove"
Split,Paper Rex,DRX,13,4,9,1,"Raze,Viper,Omen,Jett,Skye","Raze,Cypher,Omen,Skye,Clove"
Icebox,TALON,Rex Regum Qeon,13,10,10,8,"Sova,Killjoy,Harbor,Iso,Clove","Sova,Killjoy,Viper,KAY/O,Gekko"
Ascent,TALON,Rex Regum Qeon,10,13,5,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,TALON,Rex Regum Qeon,15,13,8,7,"Breach,Cypher,Sova,Astra,Neon","Breach,Omen,Chamber,Neon,Gekko"
Lotus,Natus Vincere,FUT Esports,5,13,5,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Viper,Omen,Jett"
Ascent,Natus Vincere,FUT Esports,11,13,7,8,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,BBL Esports,Karmine Corp,5,13,3,10,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Jett"
Lotus,BBL Esports,Karmine Corp,6,13,0,6,"Breach,Raze,Cypher,Omen,Fade","Cypher,Sova,Omen,Yoru,Fade"
Icebox,Team Vitality,Team Liquid,17,15,12,11,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Lotus,Team Vitality,Team Liquid,13,10,8,6,"Cypher,Omen,Neon,Fade,Gekko","Raze,Cypher,Omen,Yoru,Fade"
Breeze,GIANTX,Gentle Mates,13,11,5,4,"Cypher,Sova,Viper,Jett,Yoru","Cypher,Sova,Viper,Yoru,KAY/O"
Sunset,GIANTX,Gentle Mates,13,11,6,5,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Split,GIANTX,Gentle Mates,1,13,0,11,"Breach,Raze,Killjoy,Omen,Jett","Breach,Raze,Cypher,Omen,Yoru"
Bind,Team Heretics,Natus Vincere,13,5,9,2,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Sunset,Team Heretics,Natus Vincere,13,3,2,1,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,BBL Esports,FNATIC,11,13,3,4,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Bind,BBL Esports,FNATIC,13,11,5,4,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Ascent,BBL Esports,FNATIC,9,13,6,7,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Sunset,FUT Esports,KOI,13,6,10,4,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Omen,KAY/O,Neon,Gekko"
Lotus,FUT Esports,KOI,7,13,4,9,"Breach,Cypher,Viper,Omen,Jett","Cypher,Omen,Yoru,Neon,Fade"
Split,FUT Esports,KOI,13,7,5,4,"Breach,Raze,Cypher,Omen,Gekko","Raze,Viper,Omen,Yoru,Fade"
Ascent,Team Secret,Global Esports,13,10,8,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Team Secret,Global Esports,13,8,2,1,"Breach,Raze,Cypher,Sova,Omen","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,Rex Regum Qeon,DetonatioN FocusMe,13,9,6,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Rex Regum Qeon,DetonatioN FocusMe,15,13,9,8,"Sova,Killjoy,Viper,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Sunset,Paper Rex,TALON,13,7,9,4,"Breach,Raze,Sage,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Icebox,Paper Rex,TALON,13,4,9,1,"Killjoy,Viper,Sage,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Gekko"
Sunset,T1,Gen.G Esports,9,13,4,7,"Breach,Raze,Sage,Omen,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,T1,Gen.G Esports,13,5,4,3,"Raze,Viper,Omen,Chamber,Fade","Raze,Killjoy,Viper,Omen,Fade"
Split,T1,Gen.G Esports,13,15,7,8,"Raze,Viper,Omen,Skye,Chamber","Raze,Cypher,Viper,Omen,Skye"
Split,Team Secret,Bleed Esports,13,8,5,4,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Omen,Fade,Deadlock"
Sunset,Team Secret,Bleed Esports,13,8,8,7,"Breach,Raze,Cypher,Sova,Omen","Raze,Cypher,Sova,Omen,KAY/O"
Ascent,Team Secret,Bleed Esports,10,13,0,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Breeze,ZETA DIVISION,DRX,4,13,2,10,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,Astra"
Sunset,ZETA DIVISION,DRX,13,11,5,4,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Omen,KAY/O,Gekko"
Icebox,ZETA DIVISION,DRX,0,13,0,12,"Killjoy,Viper,Omen,KAY/O,Gekko","Killjoy,Viper,Jett,KAY/O,Clove"
Sunset,100 Thieves,G2 Esports,13,8,5,4,"Raze,Cypher,Sova,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Breeze,100 Thieves,G2 Esports,13,7,7,6,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Yoru,Astra"
Bind,100 Thieves,G2 Esports,13,9,4,1,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Breeze,Team Heretics,FNATIC,8,13,4,5,"Cypher,Sova,Viper,Yoru,KAY/O","Cypher,Sova,Viper,Yoru,KAY/O"
Split,Team Heretics,FNATIC,5,13,0,7,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Cypher,Omen,Yoru"
Lotus,Team Heretics,FNATIC,8,13,7,8,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Bind,Team Heretics,FNATIC,15,13,8,7,"Sova,Viper,Omen,Skye,Yoru","Raze,Viper,Brimstone,Skye,Gekko"
Sunset,Team Heretics,FNATIC,13,7,5,4,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Sova,Omen,Yoru,Deadlock"
Split,Paper Rex,Gen.G Esports,13,8,5,1,"Raze,Viper,Omen,Jett,Skye","Raze,Viper,Omen,Jett,Skye"
Bind,Paper Rex,Gen.G Esports,9,13,6,7,"Raze,Brimstone,Skye,Harbor,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Icebox,Paper Rex,Gen.G Esports,13,11,7,6,"Killjoy,Viper,Sage,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Gekko"
Sunset,Paper Rex,Gen.G Esports,13,9,6,5,"Breach,Raze,Sage,Omen,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,Paper Rex,Gen.G Esports,9,13,6,7,"Breach,Raze,Omen,Jett,Skye","Raze,Killjoy,Viper,Omen,Fade"
Ascent,G2 Esports,Leviatán,13,11,5,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,G2 Esports,Leviatán,13,10,8,6,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
